data_datetime;Feature 1;Feature 2;Feature 3;Feature 4;Feature 5;Feature 6
2023-02-21 06:13:00+00:00;4.659959;24.47129;1533.98572;102.1;27.3260422;239.3351628
2023-02-21 06:23:00+00:00;4.721358;24.4638042;1567.6012;102.1;27.32397;243.5018557
2023-02-21 06:33:00+00:00;5.337682;24.4737148;1585.84021;102.1;27.2920513;243.4324704
2023-02-21 06:43:00+00:00;4.29010534;24.4875;1551.56921;102.1;27.33205;245.6664435
2023-02-21 06:53:00+00:00;5.20755243;24.511198;1576.84888;102.1;27.3280735;239.9097411
2023-02-21 07:03:00+00:00;4.9625;24.525;1522.96948;102.1;27.37197;238.3079858
2023-02-21 07:13:00+00:00;4.4885025;24.5424728;1495.8728;102.1;27.3660164;241.887855
2023-02-21 07:23:00+00:00;4.47624445;24.55625;1594.17578;102.1;27.38799;241.6460222
2023-02-21 07:33:00+00:00;5.022519;24.5625;1579.25464;102.1;27.35;245.6912079
2023-02-21 07:43:00+00:00;5.469478;24.5611916;1525.913;102.1;27.3520718;241.4979821
2023-02-21 07:53:00+00:00;6.05105;24.5763;1578.48389;102.1;27.35795;240.5578335
2023-02-21 08:03:00+00:00;6.3244;24.5786285;1619.97339;102.1;27.39819;241.4154668
2023-02-21 08:13:00+00:00;6.93051;24.5701485;1558.362;102.1;27.34;240.7096559
2023-02-21 08:23:00+00:00;6.941353;24.5625;1592.22351;102.1;27.34;237.8965102
2023-02-21 08:33:00+00:00;6.822639;24.561203;1588.9502;102.1;27.3599186;241.5872519
2023-02-21 08:43:00+00:00;6.116332;24.5575275;1551.86719;102.1;27.3;242.9879155
2023-02-21 08:53:00+00:00;6.073882;24.5774;1630.69885;102.1;27.36;239.849016
2023-02-21 09:03:00+00:00;5.241344;24.5912266;1586.88171;102.160065;27.3820133;238.5341116
2023-02-21 09:13:00+00:00;4.687572;24.65372;1541.32666;102.139984;27.390007;241.6179258
2023-02-21 09:23:00+00:00;3.46371913;24.7262459;1569.78125;102.200005;27.5380077;241.5644772
2023-02-21 09:33:00+00:00;2.29971957;24.825;1572.44983;102.200005;27.5317726;243.9118136
2023-02-21 09:43:00+00:00;1.15162051;24.8861885;1530.4845;102.200005;27.58986;244.2032607
2023-02-21 09:53:00+00:00;0.9801222;24.959938;1567.25085;102.200005;27.72795;243.388586
2023-02-21 10:03:00+00:00;0.6886681;25.0110836;1575.85278;102.200005;27.8360271;237.7771961
2023-02-21 10:13:00+00:00;1.08511055;25.0612125;1584.72229;102.200005;27.9060173;236.9471961
2023-02-21 10:23:00+00:00;0.254951984;25.0786533;1556.534;102.200005;28.0720558;243.12838
2023-02-21 10:33:00+00:00;0.04375;25.11875;1546.91711;102.200005;28.1980152;241.8944767
2023-02-21 10:43:00+00:00;0.04375;25.1737366;1534.51392;102.200005;28.27201;239.795931
2023-02-21 10:53:00+00:00;0.04375;25.23253;1573.24451;102.200005;28.3760033;238.2411751
2023-02-21 11:03:00+00:00;0.04375;25.2986889;1578.89465;102.200005;28.4839973;237.3943444
2023-02-21 11:13:00+00:00;0.04375;25.40625;1632.8772;102.200005;28.6279831;239.9260018
2023-02-21 11:23:00+00:00;0.04375;25.4637356;1569.47522;102.200005;28.6620483;239.7396775
2023-02-21 11:33:00+00:00;0.048688877;25.5875;1607.71484;102.200005;28.8039646;237.3295418
2023-02-21 11:43:00+00:00;0.04375;25.7075481;1581.38416;102.3;28.95602;240.0556556
2023-02-21 11:53:00+00:00;0.045013133;25.8075123;1493.72156;102.3;29.16;239.9957066
2023-02-21 12:03:00+00:00;0.048693337;25.9174442;1514.439;102.3;29.2601051;242.9791803
2023-02-21 12:13:00+00:00;0.04502175;26.0237274;1649.3772;102.33979;29.3920422;245.5486533
2023-02-21 12:23:00+00:00;0.04375;26.1375;1607.53906;102.339806;29.537962;242.6348726
2023-02-21 12:33:00+00:00;0.05;26.26513;1588.54871;102.3;29.6920033;241.1558291
2023-02-21 12:43:00+00:00;0.05;26.3950481;1583.64453;102.4;29.8018112;238.775715
2023-02-21 12:53:00+00:00;0.05;26.5336132;1589.33911;102.4;29.89;239.7848297
2023-02-21 13:03:00+00:00;0.05;26.6487;1579.91455;102.4;30.0239754;240.9824616
2023-02-21 13:13:00+00:00;0.045037378;26.7549629;1510.18079;102.4;30.1600742;239.3078901
2023-02-21 13:23:00+00:00;0.05;26.8387928;1674.48938;102.4;30.2680588;240.3450144
2023-02-21 13:33:00+00:00;0.0487145;26.9375;1514.579;102.4;30.3639812;241.7067212
2023-02-21 13:43:00+00:00;0.05;26.9950256;1510.42944;102.4;30.4798412;240.3339313
2023-02-21 13:53:00+00:00;0.045018632;27.067482;1534.62683;102.3;30.6319084;241.0554511
2023-02-21 14:03:00+00:00;0.286308229;27.1262646;1594.83411;102.4;30.8558731;242.071322
2023-02-21 14:13:00+00:00;0.3828055;27.18255;1537.74487;102.339645;31.00568;240.6790916
2023-02-21 14:23:00+00:00;1.107515;27.252512;1572.70142;102.3602;31.193882;241.3296911
2023-02-21 14:33:00+00:00;1.77903056;27.2875;1603.27173;102.3;31.441925;237.5851976
2023-02-21 14:43:00+00:00;1.33259046;27.325;1502.84119;102.3;31.6424427;237.8438795
2023-02-21 14:53:00+00:00;2.103794;27.35997;1552.72778;102.3;31.82;240.9929508
2023-02-21 15:03:00+00:00;2.60013461;27.3900547;1469.21094;102.3;31.9059;240.1931271
2023-02-21 15:13:00+00:00;1.93497932;27.43125;1464.93457;102.3;32.11798;239.1794512
2023-02-21 15:23:00+00:00;2.039524;27.48488;1632.79761;102.3;32.1860161;239.9910715
2023-02-21 15:33:00+00:00;2.038644;27.53125;1556.62732;102.3;32.29;238.7660353
2023-02-21 15:43:00+00:00;1.74503624;27.5700359;1548.52466;102.3;32.3280754;239.4751315
2023-02-21 15:53:00+00:00;1.19658041;27.57783;1522.95142;102.3;32.23601;239.3626029
2023-02-21 16:03:00+00:00;0.7139464;27.5875;1477.633;102.3;32.2741051;239.5046433
2023-02-21 16:13:00+00:00;1.3125;27.6237068;1482.94861;102.3;32.3220444;239.8096528
2023-02-21 16:23:00+00:00;1.08661449;27.647419;1481.86084;102.3;32.33406;241.8218171
2023-02-21 16:33:00+00:00;0.04375;27.6424656;1603.62524;102.4;32.3519669;240.9434277
2023-02-21 16:43:00+00:00;0.042469367;27.6875;1559.24976;102.4;32.2760048;239.4697112
2023-02-21 16:53:00+00:00;0.171106;27.7200489;1567.39526;102.339973;32.24599;241.8695601
2023-02-21 17:03:00+00:00;0.558591;27.7526054;1572.79;102.3;32.1360245;242.2752684
2023-02-21 17:13:00+00:00;0.63125;27.7762966;1540.025;102.3;32.0559959;240.5503637
2023-02-21 17:23:00+00:00;0.326287985;27.7674618;1560.81287;102.3;31.8998489;242.1628398
2023-02-21 17:33:00+00:00;1.69950306;27.7399;1886.57556;102.338852;31.7011471;238.5460569
2023-02-21 17:43:00+00:00;4.37483835;34.97958;10892.9316;102.700005;32.08509;236.7111814
2023-02-21 17:53:00+00:00;4.77778339;42.9584427;13308.9053;102.700005;34.5498428;243.4613697
2023-02-21 18:03:00+00:00;3.7525363;45.666214;11357.1377;102.6;36.0440025;234.6451877
2023-02-21 18:13:00+00:00;1.81383264;43.82022;3845.119;102.3;35.7679825;243.5738594
2023-02-21 18:23:00+00:00;1.140208;38.307827;1722.41467;102.200005;34.2502327;238.2788261
2023-02-21 18:33:00+00:00;1.168681;34.80754;1526.49768;102.200005;33.3220139;243.4270459
2023-02-21 18:43:00+00:00;0.995033;32.46253;1490.04785;102.160347;32.8022423;245.432402
2023-02-21 18:53:00+00:00;0.7525997;30.87135;1545.8772;102.1;32.29215;243.2082772
2023-02-21 19:03:00+00:00;0.988793;29.7088356;1588.058;102.1;31.9402275;244.3254205
2023-02-21 19:13:00+00:00;0.6987126;28.8525753;1569.41016;102.1;31.6619549;241.7799809
2023-02-21 19:23:00+00:00;1.190298;28.1726284;1588.25256;102.1;31.43;242.4136682
2023-02-21 19:33:00+00:00;1.06616771;27.65625;1485.58679;102.0601;31.3361034;242.7895284
2023-02-21 19:43:00+00:00;1.425;27.21634;1545.91309;102;31.1539936;242.6688359
2023-02-21 19:53:00+00:00;1.04501927;26.8663063;1618.53564;102;31.102005;242.0212802
2023-02-21 20:03:00+00:00;1.31124055;26.60751;1461.51257;102;31.13;239.5622776
2023-02-21 20:13:00+00:00;1.00757039;26.39375;1531.45227;102;31.1659336;241.339043
2023-02-21 20:23:00+00:00;1.55625;26.1838036;1494.3739;102;31.0117683;239.9191708
2023-02-21 20:33:00+00:00;1.555306;26.0168171;1509.45;102;30.8460217;239.8358459
2023-02-21 20:43:00+00:00;1.49975693;25.8637981;1553.3844;102;30.60398;239.0959751
2023-02-21 20:53:00+00:00;1.661322;25.7375;1520.37122;102;30.4220085;239.0451819
2023-02-21 21:03:00+00:00;1.4950242;25.61875;1537.89868;102;30.2679787;243.6321379
2023-02-21 21:13:00+00:00;1.60745788;25.525;1554.085;102;30.0779877;241.9861387
2023-02-21 21:23:00+00:00;1.47880781;25.46875;1554.12244;102;29.87;239.9959515
2023-02-21 21:33:00+00:00;1.93255734;25.3851719;1563.10889;102;29.6400242;241.6426086
2023-02-21 21:43:00+00:00;1.96644831;25.3414478;1469.65723;102.1;29.4579659;239.9439411
2023-02-21 21:53:00+00:00;2.17628622;25.2825356;1553.62;102.1;29.3060131;241.4903338
2023-02-21 22:03:00+00:00;2.454951;25.2387981;1534.84167;102.1;29.14805;243.6694958
2023-02-21 22:13:00+00:00;2.55652547;25.2236958;1543.8866;102.1;28.9719543;241.3985026
2023-02-21 22:23:00+00:00;2.353681;25.195034;1594.23364;102.1;28.96;241.253522
2023-02-21 22:33:00+00:00;2.14615488;25.1799679;1524.62048;102.1;28.8059826;241.7930057
2023-02-21 22:43:00+00:00;1.97624934;25.1625;1552.34253;102.1;28.814;241.0329711
2023-02-21 22:53:00+00:00;2.2125;25.16749;1584.6853;102.15995;28.74801;237.4640855
2023-02-21 23:03:00+00:00;2.33849287;25.1276283;1545.377;102.200005;28.7279568;245.2668748
2023-02-21 23:13:00+00:00;2.513728;25.09375;1563.88342;102.200005;28.6939812;238.1568753
2023-02-21 23:23:00+00:00;2.254194;25.0375;1525.3031;102.200005;28.62;238.2344021
2023-02-21 23:33:00+00:00;2.17604828;24.98125;1534.71313;102.200005;28.64398;239.9227865
2023-02-21 23:43:00+00:00;2.34008741;24.9512939;1605.37964;102.200005;28.583992;237.8001569
2023-02-21 23:53:00+00:00;2.83852673;24.9289169;1517.44714;102.3;28.5501022;242.6072819
2023-02-22 00:03:00+00:00;0.382398784;24.9163265;1555.35229;102.3;28.551918;238.9330211
2023-02-22 00:13:00+00:00;0.0375;24.95;1511.77673;102.3;28.5639324;236.9521188
2023-02-22 00:23:00+00:00;0.0375;24.9462566;1496.98059;102.3;28.58192;236.6546249
2023-02-22 00:33:00+00:00;0.0375;24.9700546;1533.07166;102.3;28.6260033;236.7448648
